CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Risk_Score,Attrition_Confidence_Score,R_score,M_score,F_score,Cus_Segmentation,Risk_Status,CLV,Risk_Score,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Not_Specified,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Cluster,Customer_Segment
708744933,0,0.19148936170212766,2,36,4,2,4,0.5347620897850608,0.7469209376241558,17247.0,0.787999987602234,0.07505285412262157,0.1782945736434109,0.570999979972839,0.09809809426829458,0.0003174600133206,0.999679982662201,High Recency,Low Monetary,Low Frequency,,NORMAL,66924.0,Low Risk,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,High Value
708745983,0,0.23404255319148942,2,36,4,2,2,0.02326945199660417,0.619388160508542,649.0,0.509999990463257,0.23233559586068764,0.5503875968992249,0.760999977588654,0.7067066680055337,0.0001251100038643,0.999870002269745,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,168696.0,Low Risk,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1,At Risk
708747708,0,0.3617021276595745,3,33,4,1,2,0.06226853602917755,0.0,3498.0,1.10899996757507,0.11138310893512851,0.35658914728682173,0.866999983787537,0.0,5.71509990550112e-05,0.999939978122711,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,82896.0,Very Low Risk,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,Average
708748833,0,0.23404255319148942,3,25,2,2,3,0.255057031281674,0.4922526817640048,8636.0,0.939000010490417,0.4678980749972182,0.7364341085271319,0.694000005722046,0.1251251235125763,0.0001986400020541,0.999800026416779,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,223000.0,Low Risk,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,High Value
708753633,0,0.4042553191489362,3,32,2,1,1,0.0,0.0,1438.30004882813,0.712000012397766,0.21987315010570824,0.5193798449612403,0.638000011444092,0.0,4.98750014230609e-05,0.999949991703033,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,142784.0,Low Risk,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2,Average
708754833,0,0.46808510638297873,3,40,3,4,4,0.04198296596262194,0.4696066746126341,1645.0,0.90200001001358,0.22660509625013908,0.48062015503875977,1.0,0.4184184256748888,0.0006652600131928,0.99932998418808,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,183320.0,Medium Risk,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1,At Risk
708757233,0,0.38297872340425543,2,32,4,2,3,0.0316436739167769,0.5915772745331744,996.0,0.778999984264374,0.17731167241571158,0.5193798449612403,0.833000004291534,0.5995995689611707,0.0001861000055214,0.999809980392456,Low Recency,Low Monetary,High Frequency,,NORMAL,118304.0,High Risk,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
708758658,0,0.4893617021276597,4,39,5,1,1,1.0,0.21573301549463647,33973.0,0.745000004768372,0.19144319572716145,0.5116279069767442,0.899999976158142,0.016016016570329677,3.48329995176755e-05,0.999970018863678,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,154089.0,Very Low Risk,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,High Value
708759408,0,0.46808510638297873,3,39,6,3,2,0.08370291632304927,0.0,4207.0,0.922999978065491,0.8130633136753087,0.7596899224806203,0.71399998664856,0.0,0.0001919100031955,0.999809980392456,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,589836.0,Low Risk,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,2,Average
708760458,0,0.44680851063829796,1,36,4,3,4,0.4902608094006049,0.0,17655.0,0.583000004291534,0.17703349282296652,0.5348837209302326,0.549000024795532,0.0,0.0004708599881269,0.999530017375946,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,132912.0,Very Low Risk,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2,Average
708761733,0,0.5531914893617023,3,36,2,2,2,0.20680700173439717,0.6285260230433055,6697.0,0.759999990463257,0.2174808056081006,0.41085271317829464,0.657999992370605,0.19119118836923057,0.0001148200026364,0.999890029430389,High Recency,High Monetary,Low Frequency,Big Spenders,NORMAL,159084.0,Medium Risk,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,At Risk
708765933,0,0.4255319148936171,2,36,3,2,2,0.12170434936874286,0.3524036551450139,4577.0,0.554000020027161,0.2423500611995104,0.5503875968992249,0.620000004768372,0.16216216054961316,0.0001339300069957,0.999870002269745,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,175176.0,Low Risk,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,2,Average
708768258,0,0.5319148936170213,4,43,6,1,2,0.018976529568212372,0.42789034564958284,989.0,0.714999973773956,0.23189050851229553,0.6279069767441862,0.654999971389771,0.5215215424846569,8.35879982332699e-05,0.999920010566711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,201154.0,High Risk,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
708770883,0,0.3617021276595745,2,24,2,2,2,0.4603917434903859,0.5812475168851807,15204.0,0.802999973297119,0.8229108712584844,0.8139534883720932,0.796999990940094,0.0880880864755392,0.0001170300020021,0.999880015850067,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,367224.0,Very Low Risk,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0,High Value
708772308,0,0.3191489361702127,3,24,4,3,3,0.08104251369136985,0.6579261025029798,2463.0,0.560999989509583,0.052575943028819405,0.19379844961240314,0.666999995708466,0.40240240724004883,0.0003227500128559,0.999679982662201,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,34920.0,Very Low Risk,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
708773583,0,0.5531914893617023,3,45,5,2,0,0.28480516979954396,0.6793802145411204,9149.0,0.973999977111816,0.193446088794926,0.4186046511627908,0.828999996185303,0.15715716038225522,4.35680012742523e-05,0.999960005283356,High Recency,Low Monetary,Low Frequency,,NORMAL,179415.0,Low Risk,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,At Risk
708774708,0,0.44680851063829796,4,29,6,1,3,0.0362086829779541,0.6313071116408423,1047.0,0.864000022411346,0.18626905530210303,0.4651162790697675,0.522000014781952,0.6036035810279194,9.71539993770421e-05,0.999899983406067,Low Recency,Low Monetary,High Frequency,,NORMAL,111882.0,Low Risk,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,At Risk
708776658,0,0.5957446808510638,2,43,6,3,2,0.13107622227579538,0.6034962256654748,4255.0,0.458000004291534,0.21887170357182598,0.4651162790697675,0.666999995708466,0.26326327132600796,0.0001977100037038,0.999800026416779,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,191092.0,Very Low Risk,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
708780783,0,0.3617021276595745,3,33,4,3,3,0.03010184966432633,0.46444179578863726,1265.0,0.689000010490417,0.2352842995437855,0.5116279069767442,0.810000002384186,0.48048046354871754,0.0003139000036753,0.999689996242523,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,156387.0,Low Risk,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,At Risk
708784083,0,0.44680851063829796,3,36,5,2,1,0.03883885376154626,0.6309098132697656,1135.0,0.851999998092651,0.21124958273061087,0.5658914728682172,0.843999981880188,0.5835835803584856,7.32350017642602e-05,0.999930024147034,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,155052.0,High Risk,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
708784908,0,0.44680851063829796,3,34,5,1,4,0.5026256352682968,0.8100913786253476,16025.0,0.889999985694885,0.21837098030488483,0.6046511627906977,0.796000003814697,0.11311310968644707,0.0001639900001464,0.999840021133423,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,150790.0,Medium Risk,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,High Value
708788583,1,0.8085106382978725,1,56,3,1,2,0.142957338574091,0.0,6167.0,0.421999990940094,0.06331367530877935,0.25581395348837216,0.53600001335144,0.0,0.980490028858185,0.0195099990814924,High Recency,Low Monetary,Low Frequency,,NORMAL,92288.0,Medium Risk,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,2,Average
708790833,0,0.3404255319148936,5,31,5,3,2,0.16052204231279266,0.5828367103694875,5281.0,0.830999970436096,0.03844441971736953,0.24806201550387605,0.680000007152557,0.2172172071387865,0.0001909400016302,0.999809980392456,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,37231.0,Very Low Risk,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1,At Risk
708793008,1,0.4255319148936171,3,35,5,3,3,0.2572941880401317,0.0,9949.0,0.574000000953674,0.09441415377767887,0.23255813953488377,0.481000006198883,0.0,0.99779999256134,0.0021958400029689,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,77245.0,Very Low Risk,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,Average
708794133,0,0.4255319148936171,4,37,3,1,4,0.03309480262496568,0.8486293206197855,397.0,0.757000029087067,0.14949371314120397,0.310077519379845,1.17400002479553,0.8438438277183552,0.0001611199986655,0.999840021133423,High Recency,Low Monetary,Low Frequency,,NORMAL,118289.0,High Risk,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,At Risk
708796458,0,0.08510638297872343,2,18,3,1,4,0.08346106153835114,0.7560588001589194,2296.0,1.05900001525879,0.1394236118838322,0.4418604651162792,0.763000011444092,0.45345345667855136,0.0001580399984959,0.999840021133423,Low Recency,Low Monetary,High Frequency,,NORMAL,54288.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
708797583,1,0.4893617021276597,4,31,6,3,3,0.03729702950909568,0.0,2672.0,1.03799998760223,0.1149438077222655,0.22480620155038764,0.5,0.0,0.997139990329742,0.0028584499377757,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,79856.0,Medium Risk,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2,Average
708798483,1,0.23404255319148942,3,24,2,3,2,0.018613747391165177,0.0,2054.0,0.870000004768372,0.11444308445532436,0.25581395348837216,0.592999994754791,0.0,0.995150029659271,0.0048496699891984,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,61608.0,Medium Risk,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2,Average
708799983,1,0.29787234042553196,1,36,6,3,4,0.5123602903523965,0.35359555025824396,17496.0,0.361000001430511,0.06609547123623011,0.25581395348837216,0.483000010251999,0.04804804784647944,0.998250007629395,0.0017506800359115,High Recency,Low Monetary,Low Frequency,,NORMAL,61128.0,Low Risk,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,High Value
708801108,1,0.6595744680851063,3,51,3,0,3,0.0,0.0,1438.30004882813,0.428999990224838,0.08918437743407144,0.2170542635658915,0.266999989748001,0.0,0.973389983177185,0.0266100000590086,High Recency,Low Monetary,Low Frequency,,NORMAL,107763.0,High Risk,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,2,Average
708804633,1,0.38297872340425543,2,36,1,2,2,0.014441752355122447,0.0,1916.0,1.04100000858307,0.13230221430955824,0.22480620155038764,0.444000005722046,0.0,0.993969976902008,0.0060299998149275,High Recency,Low Monetary,Low Frequency,,NORMAL,103968.0,High Risk,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,Average
708805908,1,0.08510638297872343,2,18,1,1,3,0.25934995371006586,0.28843861740166865,9291.0,0.924000024795532,0.48898408812729494,0.4496124031007753,0.619000017642975,0.07207206804069993,0.988200008869171,0.0118000004440546,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,167382.0,Medium Risk,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,Average
708807483,0,0.5319148936170213,3,45,5,2,3,0.23214129043152623,0.5001986491855384,7858.0,0.879999995231628,0.18510070101257373,0.5038759689922482,0.704999983310699,0.13813813289735474,0.0001986400020541,0.999800026416779,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,172665.0,Low Risk,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2,Average
708809283,1,0.3191489361702127,4,33,1,3,1,0.26971947760399806,1.0,7843.0,0.632000029087067,0.10593078891732502,0.13953488372093026,0.273000001907349,0.24324324082442025,0.991289973258972,0.0087099997326731,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,79662.0,Low Risk,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,At Risk
708811233,0,0.23404255319148942,2,27,4,2,1,0.3405224658243755,0.7977751291219706,10694.0,0.509999990463257,0.0824524312896406,0.23255813953488377,0.666999995708466,0.15815816339894237,6.86400017002597e-05,0.999930024147034,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,53784.0,Very Low Risk,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
708812133,0,0.4893617021276597,3,39,5,3,0,0.025143826578014672,0.6543504171632897,623.0,0.75900000333786,0.20028930677645487,0.5038759689922482,0.922999978065491,0.7267267283392762,6.88529980834574e-05,0.999930024147034,High Recency,Low Monetary,High Frequency,Loyal Customers,High Risk,160290.0,Medium Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,At Risk
708813033,0,0.44680851063829796,1,36,5,3,0,0.15329663061993604,0.8077075883988876,4476.0,0.829999983310699,0.05001669077556471,0.20930232558139542,0.370000004768372,0.31231231473113613,6.22820007265545e-05,0.999939978122711,High Recency,Low Monetary,Low Frequency,,NORMAL,50724.0,Low Risk,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,At Risk
708816408,0,0.3191489361702127,4,32,4,6,3,0.6142416184064836,0.0,21756.0,0.816999971866608,0.14203850005563592,0.47286821705426363,0.510999977588654,0.0,0.0002575099933892,0.99974000453949,Low Recency,Low Monetary,High Frequency,,NORMAL,98016.0,Very Low Risk,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,2,Average
708817608,0,0.3191489361702127,3,24,3,1,1,0.06012207481498165,0.5637663885578069,2008.0,0.685000002384186,0.20629798597974852,0.49612403100775204,0.805000007152557,0.41441441360814013,3.35049990098923e-05,0.999970018863678,Low Recency,Low Monetary,High Frequency,,NORMAL,101232.0,Medium Risk,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,At Risk
708818508,0,0.21276595744680854,1,26,5,2,2,0.06090810286525057,1.0,936.0,0.584999978542328,0.2156448202959831,0.4496124031007753,0.788999974727631,0.7297296926411061,0.0001174299977719,0.999880015850067,Low Recency,Low Monetary,High Frequency,,NORMAL,114036.0,High Risk,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
